seed,scope,level,rank,name,mean_abs_shap,scope_windows,channel,topic,subsystem,feature_count
0,Global Position,channel,27,actuator_outputs.output[7],0.04410009821215866,641,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,28,vehicle_local_position.epv,0.04287788959500915,641,vehicle_local_position.epv,vehicle_local_position,Global Position,18
0,Global Position,channel,29,actuator_outputs.output[0],0.04249273050319316,641,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,30,estimator_status.pos_test_ratio,0.03702587759417569,641,estimator_status.pos_test_ratio,estimator_status,Global Position,18
0,Global Position,channel,31,sensor_combined.accelerometer_m_s2[0],0.035169116978372744,641,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
0,Global Position,channel,32,sensor_preflight.accel_inconsistency_m_s_s,0.03444527991714827,641,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
0,Global Position,channel,33,actuator_controls_0.control[2],0.031444930692282144,641,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
0,Global Position,channel,34,vehicle_rates_setpoint.pitch,0.031410419218623926,641,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
0,Global Position,channel,35,vehicle_rates_setpoint.yaw,0.029282133836222784,641,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
0,Global Position,channel,36,vehicle_vision_position.x,0.028873705508531626,641,vehicle_vision_position.x,vehicle_vision_position,External Position,18
0,Global Position,channel,37,actuator_outputs.output[5],0.02826806817548659,641,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,38,ekf2_innovations.output_tracking_error[0],0.026484685867358457,641,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
0,Global Position,channel,39,vehicle_attitude_setpoint.roll_body,0.02520353780051152,641,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
0,Global Position,channel,40,ekf2_innovations.output_tracking_error[2],0.024926134834230874,641,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
0,Global Position,channel,41,actuator_outputs.output[1],0.024096172128915017,641,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,42,vehicle_local_position.vz,0.02288366311814601,641,vehicle_local_position.vz,vehicle_local_position,Altitude,18
0,Global Position,channel,43,actuator_outputs.output[2],0.021876102954422515,641,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,44,actuator_outputs.output[3],0.021704587067402987,641,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,45,vehicle_status.nav_state,0.017781777896042104,641,vehicle_status.nav_state,vehicle_status,Shared,18
0,Global Position,channel,46,ekf2_innovations.vel_pos_innov[3],0.015709390280914736,641,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
0,Global Position,channel,47,battery_status.voltage_filtered_v,0.014939920307343044,641,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
0,Global Position,channel,48,rate_ctrl_status.rollspeed_integ,0.013930280188334036,641,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
0,Global Position,channel,49,vehicle_attitude.pitchspeed,0.013650989144541117,641,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
0,Global Position,channel,50,vehicle_attitude.q[1],0.013165470431438347,641,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
0,Global Position,channel,51,vehicle_vision_position.y,0.01291325407218144,641,vehicle_vision_position.y,vehicle_vision_position,External Position,18
0,Global Position,channel,52,vehicle_local_position.z,0.012856542248127757,641,vehicle_local_position.z,vehicle_local_position,Altitude,18
0,Global Position,channel,53,battery_status.discharged_mah,0.012434563654886162,641,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
0,Global Position,channel,54,battery_status.remaining,0.012164925466301331,641,battery_status.remaining,battery_status,Mechanical/Electrical,18
0,Global Position,channel,55,vehicle_local_position.az,0.011819713642458223,641,vehicle_local_position.az,vehicle_local_position,Altitude,18
0,Global Position,channel,56,rate_ctrl_status.pitchspeed_integ,0.011261336080517,641,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
0,Global Position,channel,57,estimator_status.hagl_test_ratio,0.010673152865022678,641,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
0,Global Position,channel,58,ekf2_innovations.output_tracking_error[1],0.010549404473760996,641,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
0,Global Position,channel,59,vehicle_local_position.dist_bottom,0.010482168106697998,641,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
0,Global Position,channel,60,vehicle_attitude.q[3],0.010463723542733972,641,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
0,Global Position,channel,61,sensor_combined.gyro_rad[1],0.009810570646018464,641,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
0,Global Position,channel,62,estimator_status.vibe[0],0.009422196504482385,641,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
0,Global Position,channel,63,actuator_outputs.output[4],0.008692462506060677,641,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
0,Global Position,channel,64,ekf2_innovations.vel_pos_innov[4],0.008456322915859847,641,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
0,Global Position,channel,65,vehicle_vision_position.z,0.007901645399043812,641,vehicle_vision_position.z,vehicle_vision_position,External Position,18
0,Global Position,channel,66,estimator_status.pos_vert_accuracy,0.007872756074132405,641,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
0,Global Position,channel,67,ekf2_innovations.hagl_innov,0.007671190272514351,641,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
0,Global Position,channel,68,vehicle_rates_setpoint.roll,0.00675982540154597,641,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
0,Global Position,channel,69,actuator_controls_0.control[0],0.006665003691822361,641,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
0,Global Position,channel,70,vehicle_attitude.yawspeed,0.006031954935030411,641,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
0,Global Position,channel,71,estimator_status.vibe[1],0.005884281910245629,641,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
0,Global Position,channel,72,vehicle_land_detected.ground_contact,0.005877117339335588,641,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
0,Global Position,channel,73,vehicle_attitude.rollspeed,0.005263908547092175,641,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
0,Global Position,channel,74,distance_sensor.current_distance,0.005217998990000996,641,distance_sensor.current_distance,distance_sensor,Altitude,18
0,Global Position,channel,75,estimator_status.vibe[2],0.005201245853733957,641,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
0,Global Position,channel,76,vehicle_local_position.ax,0.004881443109458575,641,vehicle_local_position.ax,vehicle_local_position,Shared,18
0,Global Position,channel,77,sensor_combined.gyro_rad[0],0.004868966143730733,641,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
0,Global Position,channel,78,vehicle_local_position.ay,0.004792062202913052,641,vehicle_local_position.ay,vehicle_local_position,Shared,18
0,Global Position,channel,79,vehicle_local_position.vx,0.0047736442661302095,641,vehicle_local_position.vx,vehicle_local_position,Global Position,18
0,Global Position,channel,80,vehicle_local_position.vy,0.003439562284318189,641,vehicle_local_position.vy,vehicle_local_position,Global Position,18
0,Global Position,channel,81,vehicle_local_position.y,0.0027445001478655,641,vehicle_local_position.y,vehicle_local_position,Global Position,18
0,Global Position,channel,82,vehicle_attitude.q[0],0.0023316546785410036,641,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
0,Global Position,channel,83,sensor_combined.gyro_rad[2],0.0016317396204615882,641,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
0,Global Position,channel,84,manual_control_setpoint.r,0.0005856633009711979,641,manual_control_setpoint.r,manual_control_setpoint,Shared,18
0,Global Position,channel,85,vehicle_land_detected.landed,0.0004574814646791964,641,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
0,Global Position,channel,86,vehicle_land_detected.maybe_landed,0.0,641,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
0,Global Position,channel,87,vehicle_status.arming_state,0.0,641,vehicle_status.arming_state,vehicle_status,Shared,18
0,Altitude,channel,1,ekf2_innovations.vel_pos_innov[5],0.5254680469109713,571,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
0,Altitude,channel,2,actuator_controls_0.control[1],0.48218634787516906,571,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
0,Altitude,channel,3,estimator_status.mag_test_ratio,0.4799907976999334,571,estimator_status.mag_test_ratio,estimator_status,Shared,18
0,Altitude,channel,4,estimator_status.pos_horiz_accuracy,0.4725069922992767,571,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
0,Altitude,channel,5,estimator_status.pos_vert_accuracy,0.45909793800323656,571,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
0,Altitude,channel,6,estimator_status.hgt_test_ratio,0.42236224498063485,571,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
0,Altitude,channel,7,vehicle_local_position.eph,0.38183643838286013,571,vehicle_local_position.eph,vehicle_local_position,Global Position,18
0,Altitude,channel,8,ekf2_innovations.vel_pos_innov[3],0.34965111431235263,571,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
0,Altitude,channel,9,ekf2_innovations.output_tracking_error[0],0.2063839737980929,571,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
0,Altitude,channel,10,vehicle_rates_setpoint.pitch,0.2051032772972453,571,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
0,Altitude,channel,11,ekf2_innovations.vel_pos_innov[4],0.19537086475118254,571,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
0,Altitude,channel,12,sensor_preflight.gyro_inconsistency_rad_s,0.17168899950482627,571,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
0,Altitude,channel,13,estimator_status.vibe[1],0.14481463513543277,571,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
0,Altitude,channel,14,vehicle_local_position.ay,0.13043114355422827,571,vehicle_local_position.ay,vehicle_local_position,Shared,18
0,Altitude,channel,15,manual_control_setpoint.y,0.1302802776235686,571,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
0,Altitude,channel,16,estimator_status.hagl_test_ratio,0.11853251783936583,571,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
0,Altitude,channel,17,actuator_controls_0.control[2],0.11428151056129962,571,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
0,Altitude,channel,18,vehicle_local_position.dist_bottom_rate,0.11102182498244807,571,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
0,Altitude,channel,19,actuator_controls_0.control[3],0.10404680441073418,571,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
0,Altitude,channel,20,actuator_outputs.output[2],0.09561273946661367,571,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
0,Altitude,channel,21,manual_control_setpoint.z,0.08934569833239059,571,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
0,Altitude,channel,22,estimator_status.pos_test_ratio,0.0878975028822462,571,estimator_status.pos_test_ratio,estimator_status,Global Position,18
0,Altitude,channel,23,vehicle_local_position.dist_bottom,0.07218339563428942,571,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
0,Altitude,channel,24,distance_sensor.current_distance,0.07178988571775932,571,distance_sensor.current_distance,distance_sensor,Altitude,18
0,Altitude,channel,25,vehicle_local_position.z,0.0682195238526218,571,vehicle_local_position.z,vehicle_local_position,Altitude,18
0,Altitude,channel,26,sensor_preflight.accel_inconsistency_m_s_s,0.06630197723045197,571,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
0,Altitude,channel,27,vehicle_local_position.epv,0.06387009628781525,571,vehicle_local_position.epv,vehicle_local_position,Global Position,18
0,Altitude,channel,28,rate_ctrl_status.pitchspeed_integ,0.06268559268388169,571,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
0,Altitude,channel,29,vehicle_vision_position.y,0.06225898252636757,571,vehicle_vision_position.y,vehicle_vision_position,External Position,18
0,Altitude,channel,30,vehicle_attitude_setpoint.yaw_body,0.06015152426372063,571,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
0,Altitude,channel,31,rate_ctrl_status.rollspeed_integ,0.060121179472034526,571,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
0,Altitude,channel,32,vehicle_local_position.vz,0.059856620747428285,571,vehicle_local_position.vz,vehicle_local_position,Altitude,18
0,Altitude,channel,33,manual_control_setpoint.x,0.05979359395738854,571,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
0,Altitude,channel,34,sensor_combined.accelerometer_m_s2[0],0.058595422098533245,571,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
0,Altitude,channel,35,battery_status.discharged_mah,0.05068325574469098,571,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
0,Altitude,channel,36,ekf2_innovations.hagl_innov,0.04720576648212843,571,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
0,Altitude,channel,37,vehicle_rates_setpoint.yaw,0.0453378173512232,571,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
0,Altitude,channel,38,vehicle_attitude.q[2],0.042340093797728615,571,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
0,Altitude,channel,39,cpuload.ram_usage,0.04145736026224549,571,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
0,Altitude,channel,40,cpuload.load,0.040054674735058145,571,cpuload.load,cpuload,Mechanical/Electrical,18
0,Altitude,channel,41,battery_status.current_filtered_a,0.03974595779238737,571,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
0,Altitude,channel,42,ekf2_innovations.heading_innov,0.03427838681897557,571,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
0,Altitude,channel,43,rate_ctrl_status.yawspeed_integ,0.03271202414787059,571,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
0,Altitude,channel,44,vehicle_local_position.az,0.03010848383644371,571,vehicle_local_position.az,vehicle_local_position,Altitude,18
