dataset,source_log,run_id,condition,mutation_id,method,detected,any_alarm,pre_onset_alarm,normal_post30_alarm,first_alarm_s,delay_s,observation_end_s,rank,top1,top3,top5,mrr
transfer,2018-12-19__07_49_17,land_detector_state_inversion__2018-12-19__07_49_17__fault,fault,land_detector_state_inversion,channel_gate_fixed_rank,True,True,False,True,41.626123,11.626123,86.426123,2.0,0,1,1,0.5
transfer,2018-12-19__07_49_17,land_detector_state_inversion__2018-12-19__07_49_17__fault,fault,land_detector_state_inversion,channel_gate_new_rank,True,True,False,True,41.626123,11.626123,86.426123,2.0,0,1,1,0.5
transfer,2018-12-20__07_47_50,land_detector_state_inversion__2018-12-20__07_47_50__baseline,normal,land_detector_state_inversion,original_primary,False,False,False,False,,,121.632024,,0,0,0,0.0
transfer,2018-12-20__07_47_50,land_detector_state_inversion__2018-12-20__07_47_50__baseline,normal,land_detector_state_inversion,channel_gate_fixed_rank,True,True,True,True,14.432024,0.4320239999999984,121.632024,,0,0,0,0.0
transfer,2018-12-20__07_47_50,land_detector_state_inversion__2018-12-20__07_47_50__baseline,normal,land_detector_state_inversion,channel_gate_new_rank,True,True,True,True,14.432024,0.4320239999999984,121.632024,,0,0,0,0.0
transfer,2018-12-20__07_47_50,land_detector_state_inversion__2018-12-20__07_47_50__fault,fault,land_detector_state_inversion,original_primary,True,True,False,True,41.618301,11.618301000000002,121.61830099999999,2.0,0,1,1,0.5
transfer,2018-12-20__07_47_50,land_detector_state_inversion__2018-12-20__07_47_50__fault,fault,land_detector_state_inversion,channel_gate_fixed_rank,True,True,False,True,41.618301,11.618301000000002,121.61830099999999,2.0,0,1,1,0.5
transfer,2018-12-20__07_47_50,land_detector_state_inversion__2018-12-20__07_47_50__fault,fault,land_detector_state_inversion,channel_gate_new_rank,True,True,False,True,41.618301,11.618301000000002,121.61830099999999,2.0,0,1,1,0.5
transfer,2018-12-25__08_44_40,land_detector_state_inversion__2018-12-25__08_44_40__baseline,normal,land_detector_state_inversion,original_primary,False,False,False,False,,,140.829443,,0,0,0,0.0
transfer,2018-12-25__08_44_40,land_detector_state_inversion__2018-12-25__08_44_40__baseline,normal,land_detector_state_inversion,channel_gate_fixed_rank,True,True,True,True,14.429443000000001,35.629442999999995,140.829443,,0,0,0,0.0
transfer,2018-12-25__08_44_40,land_detector_state_inversion__2018-12-25__08_44_40__baseline,normal,land_detector_state_inversion,channel_gate_new_rank,True,True,True,True,14.429443000000001,35.629442999999995,140.829443,,0,0,0,0.0
transfer,2018-12-25__08_44_40,land_detector_state_inversion__2018-12-25__08_44_40__fault,fault,land_detector_state_inversion,original_primary,True,True,False,True,41.624175,11.624175000000001,140.82417500000003,2.0,0,1,1,0.5
transfer,2018-12-25__08_44_40,land_detector_state_inversion__2018-12-25__08_44_40__fault,fault,land_detector_state_inversion,channel_gate_fixed_rank,True,True,False,True,41.624175,11.624175000000001,140.82417500000003,2.0,0,1,1,0.5
transfer,2018-12-25__08_44_40,land_detector_state_inversion__2018-12-25__08_44_40__fault,fault,land_detector_state_inversion,channel_gate_new_rank,True,True,False,True,41.624175,11.624175000000001,140.82417500000003,2.0,0,1,1,0.5
